排名,标题,播放量,讨论数,得分,封面链接,UP的ID,视频av号
61,【布施明】天   气   预   报,1.8万,92,31621,324008802,BV1hz4y1Q7dY
62,【孙笑川】臊年的你（上集）,1.9万,259,31195,6927351,BV1Vg4y1v76z
63,【周淑怡rap】巴 黎 剩 母,2.2万,51,31141,121929490,BV1k7411j7PV
64,希 望 海 鲜 没 事,2.1万,35,31126,9353567,BV1Vz4y197tD
65,【LexBurner】希望电厂没事🙏,2.1万,36,31042,85718253,BV1Gi4y1V782
66,【全程高燃】诸葛司徒为何飙车？,2.7万,133,30460,11997177,BV1ei4y1G71j
67,【Quin单曲】小狗很摸,1.6万,36,30256,2180765,BV1Ma4y1e71y
68,【CSGO大茄子】白 给 话（中国话）,2.0万,149,29665,381435385,BV1w7411v7xs
69,众所周知  恋爱后的女人智商如....,1.7万,36,29563,30946449,BV1vZ4y1H7WH
70,刀哥怒斥群臣不刷礼物,1.8万,35,29507,12796319,BV1kA411i7kq
71,【五五开】穷开挂,2.1万,132,29475,51766,BV1FW411q7Js
72,【诸葛亮】下 山,2.7万,7,28951,159122,BV1NC4y1h7yS
73,穷  举  报,1.6万,117,28689,21448599,BV1ME41177bF
74,【派大星】loser-粉色的失败者,1.3万,48,28440,13692977,BV1jg4y1q7uF
75,听 陈 哥 的 话,2.2万,27,28000,14227213,BV1ra4y1Y7h9
76,希望卢本伟没事🙏,2.0万,45,27816,451605979,BV15i4y1x7NS
77,起飞诶飞,1.6万,17,27563,22872215,BV1iZ4y1H7M9
78,【嘻游记】第五集 芜湖收徒,2.0万,40,27185,424090305,BV1mK4y14765
79,大家好我是周淑怡，今天正式入驻B站啦！一首《拍桌少女》送给大家！,2.4万,109,26943,306895558,BV1Fz411i75r
80,【特朗普】没有人比我更懂模仿！,1.8万,36,25831,515993,BV1zQ4y1A7qz
81,【高燃泪目】没有人比我更懂无间,1.4万,102,25516,2992775,BV1yA411b7vt
82,【循环向】跟着雷总摇起来！Are you OK！,1.8万,40,25270,609687,BV1es411D7sW
83,特朗普演示喝消毒液后被抬走,2.2万,69,25132,87339547,BV1tK411574d
84,啵 ♬,1.8万,26,24849,16649592,BV1DK411n77s
85,特朗普在白宫为全国高考学子加油,1.6万,87,24755,27857074,BV1qa4y1h7Uo
86,【川普】青花瓷（高能泪目）,1.3万,209,24652,4690961,BV1f7411Z7vQ
87,卤蛋小丸子,1.4万,23,24547,40966108,BV1gT4y1J7xg
88,第一守卫旭旭宝宝,1.7万,26,24350,366087700,BV1NV41167g8
89,【阴阳怪气】B站有善口技者,1.6万,42,24314,23862716,BV1fk4y1z7Fk
90,【川普】正道的光（建国的光）,1.5万,85,24266,479717220,BV1PC4y1p7wH
91,【杨超越/周淑怡】希望老板没事,1.7万,27,23575,13205124,BV1Cg4y1v7qw
92,赌 怪（完整版）,1.3万,268,23434,21951780,BV117411g7LB
93,【DNF】你好，再见,1.3万,9,22962,13357338,BV1Av411B7C7
94,【明日方舟】古米料理★准备完毕★,1.0万,20,22889,37715,BV1S5411W78v
95,【老番茄】史上下巴最长的UP主,1.7万,12,22774,1770706,BV1Qg4y1v7Gm
96,建议改成：【环太茄洋】危 险 白 给 者 2,1.3万,105,22507,186379133,BV1aK4y147Wv
97,【川普】学China！（史上最欢乐版本）,1.4万,111,22345,169396487,BV1Nk4y1z7Qx
98,【王境泽】乱世巨星,1.6万,31,22323,450084,BV1qW41157Y8
99,【高能生草】表演总被打断的布施明,1.3万,105,22183,169251656,BV14A411i79H
100,当卢本伟拿起AK47,1.7万,9,21947,592443303,BV1yt4y197Tw
