排名,标题,播放量,讨论数,得分,封面链接,UP的ID,视频av号
61,孙笑川都干了哪些坏事？,18.1万,469,255948,33540542,BV1Ck4y197i1
62,【罗翔rap】法外狂徒张三的独白(全程押韵),15.0万,257,254636,53236394,BV1H7411C71r
63,【特朗普】没有人比我更懂模仿！,17.5万,365,252891,515993,BV1zQ4y1A7qz
64,祖安康熙 亡国宣言,14.6万,1556,252118,71596354,BV1Za4y1Y7iM
65,希 望 海 鲜 没 事,16.7万,218,250989,9353567,BV1Vz4y197tD
66,三   国   不   裂,16.3万,758,250564,21778075,BV1G741127uC
67,【明日方舟】古米料理★准备完毕★,10.4万,286,249204,37715,BV1S5411W78v
68,【面筋哥×波澜哥】我的烤面筋，融化你的心！,17.2万,798,249012,7792521,BV1GW411g7mc
69,【川普】正道的光（建国的光）,16.2万,1218,244689,479717220,BV1PC4y1p7wH
70,特朗普演示喝消毒液后被抬走,21.9万,842,239660,87339547,BV1tK411574d
71,全 网 最 奢 侈 主 播,23.0万,89,235187,27710445,BV1vD4y1Q7Kz
72,淡黄色长裙该判什么罪？,17.7万,234,231896,8860148,BV1zV411o7tG
73,吸tiu蛙,18.3万,227,229250,121742565,BV1jj411f7ed
74,俄  式  苹  果  宣  传  片,14.9万,136,227368,402207909,BV1Lz411v7cb
75,【CSGO大茄子】白 给 话（中国话）,15.1万,1181,226484,381435385,BV1w7411v7xs
76,【川普】青花瓷（高能泪目）,11.9万,1520,225672,4690961,BV1f7411Z7vQ
77,【高燃泪目】没有人比我更懂无间,12.9万,1063,223981,2992775,BV1yA411b7vt
78,油管上大火的xue hua piao piao被各路鬼才制作成remix,20.4万,278,222605,90432936,BV1WZ4y1H7WD
79,【海绵宝宝】你知道海星是如何进食的吗,13.4万,765,222571,26993968,BV1nD4y1Q7B6
80,【卢本伟】something just like this,10.8万,3344,221764,97240074,BV1H7411S7EJ
81,你 比 端 午 更 安 康,13.0万,482,215901,324008802,BV1JV41167v5
82,希望卢本伟没事🙏,15.8万,549,214757,451605979,BV15i4y1x7NS
83,你想和爹妈唠嗑吗？,9.8万,259,211885,12856442,BV1fA411q73d
84,【杨超越】练了好久终于气死啦,12.9万,422,204908,411699052,BV1KZ4y1u7KP
85,【五五开】穷开挂,15.4万,1125,203664,51766,BV1FW411q7Js
86,【老番茄】史上下巴最长的UP主,15.1万,186,200078,1770706,BV1Qg4y1v7Gm
87,赌 怪（完整版）,11.2万,2390,198384,21951780,BV117411g7LB
88,【menhera酱】没时间解释了，有一个胡桃那样的可爱女友是什么体验！,7.8万,173,198323,9117212,BV17A411i7DS
89,张三罪大滔天 弄得百姓怨声载道,12.6万,177,197552,7714,BV1Ca4y1t7mS
90,童祭~Thomas‘s Treasures,6.8万,602,195826,16544864,BV1XK4y147JL
91,【王雷卖鱼】暴躁王雷，在线说唱,13.8万,184,194201,39440834,BV1UZ4y1H7HR
92,【循环向】跟着雷总摇起来！Are you OK！,13.9万,333,193457,609687,BV1es411D7sW
93,【黑虎阿福】我不仅会骚话Rap，我还会用骚话唱歌！,11.3万,259,191102,9068441,BV1Cx411H7VM
94,战  茄 （完整版）,9.3万,1626,181318,241082633,BV1ht4y1176K
95,电 音 xue hua piao piao,14.9万,271,178798,95721251,BV1dC4y1a77u
96,爆笑虫子2,11.4万,467,177967,11997177,BV1tg4y1i79v
97,公 主 连 结 免 费 十 连,14.7万,249,176940,49458759,BV1wa4y1e7Rx
98,N Y A N  S E N P A I,9.5万,340,176546,12711242,BV1LK4y1s7rk
99,【川普】学China！（史上最欢乐版本）,11.3万,840,176300,169396487,BV1Nk4y1z7Qx
100,【川普】Something Just Like China,8.4万,1214,175939,413118612,BV1xv411B7mE
