排名,标题,播放量,讨论数,得分,封面链接,UP的ID,视频av号
45,【吐嚎】韩美合拍山寨版金刚，成本仅2万美元却动用美国陆军配合,7.9万,381,96076,14333871,BV1aT4y177Rc
46,你们班男生自以为出场的样子vs实际上,8.5万,563,95200,225958948,BV1YT4y1774Z
47,二十年前的霸道总裁？？卧槽！帅爆炸！！,6.2万,238,94730,11453832,BV1pD4y1Q7Eh
48,《隐秘的角落》你绝对没发现的“穿帮”细节,7.8万,513,93117,6773607,BV1Qg4y1v7zz
49,[朱朝阳严良版]新宝岛,7.0万,77,91076,8965712,BV1H54y1z77c
50,这就是我能想象的海王的样子 ——又纯又野的姐姐,6.0万,50,88521,397550108,BV1xD4y1D7CY
51,比盲盒更赚钱？揭秘“游戏抽奖”背后的暗箱操作,6.2万,409,85127,523608103,BV1kA411i7dt
52,谁能想到戏子的功夫是真的，不是拍出来的。,6.9万,39,82522,438648192,BV1UK411n7uK
53,【隐秘的角落】花絮幕后合集,4.5万,1329,82415,164864551,BV1wt4y197fa
54,无  限  转  场,3.3万,54,81608,548611495,BV1y5411W7dr
55,《隐秘的角落》值9.2分嘛？国内影视内容变好了？微剧透~,5.3万,1168,80893,80304,BV1Za4y1Y7io
56,【处处吻】 愣着干嘛 进来白嫖啊,4.5万,74,80846,400413571,BV1FJ411V7gy
57,安妮海瑟薇这件衣服是怎么保证不掉下来的,7.6万,24,80150,27380530,BV1hk4y1z7VF
58,“嗨 同志 您知道斯大林格勒在哪吗 我在地图上找不到它了”,4.9万,227,79901,34840587,BV1uZ4y1x77J
59,【用喜剧片的方式打开隐秘的角落】朝阳翘课日记之张老师抓你回去补数学 | 朱朝阳/严良/普普/张东升,4.2万,98,77642,24046484,BV1dv411B71C
60,高考励志混剪：这场战斗我将赌上一切，献给2020届高考生,3.4万,171,77248,124050636,BV1aT4y177Gy
61,【演员的十年|蓝盈莹】把欲望和野心赤裸裸的写在脸上的女孩～（第六弹）,7.3万,168,76765,29018654,BV1Pa4y1e7mE
62,“天使与恶魔，奉旨恋爱六千年”—《好兆头》,3.7万,209,75406,292018590,BV1rK411n7XZ
63,【这是青春啊】| 我们一同点亮盛夏的花火 | 东山岛 | 毕业旅行,2.8万,61,75307,32992951,BV1hD4y1Q7Sw
64,早知道夫人喜欢野的，我就不装了,6.7万,32,74772,9154350,BV1vA411i79v
65,“剑来，让你们知道什么才是修仙？“,6.1万,198,74197,415965876,BV1tk4y1q7Xv
66,杜蕾斯广告设计《裸机》第二版,6.9万,76,71996,391928023,BV1Ft4y197Uc
67,得  加  钱~~~,5.1万,41,71864,238316459,BV1hz411i7a4
68,又是泰国的猝不及防,6.2万,149,71775,302364739,BV1Tg4y1q7eJ
69,作为一个优秀的秘书一定要将老板捉奸在床！,6.8万,54,71083,362909421,BV1Ta4y1Y7oB
70,听啊，这贯穿乱世的龙吟！,6.5万,50,70572,33190689,BV11K4y147Ff
