排名,标题,播放量,讨论数,得分,封面链接,UP的ID,视频av号
53,建议保送清华,19.0万,243,230587,6644646,BV1Ft4y1972e
54,男人的快乐可以有多简单1,17.2万,87,225516,381983587,BV1i54y1D7sw
55,扪心自问，你真的讨厌广场舞吗,22.9万,215,223116,586350824,BV1LV41167dq
56,爱心哥脸部历经16次手术，98年投身慈善助学，帮扶5000多名特困生,19.0万,522,219354,364155494,BV1Zz411e7Fg
57,“这是我爸”“爸！”,19.4万,526,215978,330383888,BV1KK411H7SV
58,为了找只好鸡，我都经历了什么？,16.0万,5923,213091,25150941,BV1p54y1z7Xm
59,经验分享｜这么漂亮的女朋友我是怎么追到的？,17.6万,768,213023,514777186,BV1mi4y1G7qX
60,当初美国队长要会这招，单挑灭霸不在话下,21.6万,81,212676,473637654,BV1dZ4y1M7CU
61,【日啖螃蟹三十斤，不辞长作痛风人 】 S2019-HA231,14.2万,2276,208961,10664325,BV1WK4y1s7N1
62,豪华蜜桃甜品宴，王母娘娘看了也眼馋！,13.2万,672,208562,8960728,BV1pD4y1Q7N3
63,今晚就一桌 | 5个月赔了200万，90后湖北女生的北京魔幻创业史,17.0万,2360,207715,39627524,BV1PZ4y1u793
64,阿珍看到这个视频，来找我，我等你,20.6万,168,207254,472721474,BV1Nz4y1X7pF
65,知名女拳师竟要求取消男性上学资格 禁止男性识字？太离谱了！沙雕网友迷惑操作行为大赏！,18.5万,2133,206297,386579215,BV1UC4y187rr
66,滴滴代练，你不能坚持健身，是因为没有找到我！,20.2万,62,205676,549772707,BV11A411i7By
67,【朱一旦】203 螳螂扑蝉 黄雀在后,20.5万,487,203944,437316738,BV1x5411Y75f
68,你管这叫 cosplay？？？,16.9万,4921,203367,147166910,BV1a5411Y7xt
69,以为找了个男朋友，结果找了个兄弟,20.1万,11,202618,299291982,BV1cv411z7z5
70,和兄弟在一起，让女朋友吃醋瞬间！,19.0万,123,201428,523111395,BV1Kz4y1R7rT
71,【Hamzy的今日份吃播】：糖醋肉&起司&泡菜～最新火热组合～★冰啤酒～！,18.9万,660,200841,481470422,BV1xt4y197j9
72,火锅大王消失的这段时间发生了什么？,11.9万,330,200308,394067394,BV16f4y117U4
73,去会所到底是你高兴还是技师高兴？,20.5万,18,197187,423877880,BV1sa4y1Y7jq
74,5斤鸡腿做韩式炸鸡腿，帅小伙做了满满两大盘吃着太过瘾了！,17.7万,1219,196976,337521240,BV1sA411i7d9
75,软萌少女也能空手劈西瓜。,18.4万,658,196757,397076059,BV1mK411n7XN
76,有名的齐齐哈尔烤肉，3个人吃到吐也不到300块,17.7万,1357,195285,382986457,BV1bA411i7Hk
77,人类早期驯服野生无人机的珍贵影像,16.9万,285,192661,474267806,BV1gz4y1X7ug
78,当你拿泡泡机对着猫...,16.8万,76,191001,25271172,BV1a5411Y7f5
79,男子见女友腹部上有刀疤，怀疑她生过孩子，选择5.20当天分手。,19.9万,24,190568,22131865,BV1VA411e7Gx
80,挑战3大斤35天熟成霓虹和牛+猛吃30人份冰淇淋，RAY竟然吃不胖？！！！,15.9万,1829,188410,338927049,BV1rt4y197BM
