排名,标题,播放量,讨论数,得分,封面链接,UP的ID,视频av号
45,01年辣妹速翻 How You Like That 【BLACKPINK】完整版副歌 Lisa & Jennie主位,1.1万,28,27168,369690622,BV1qt4y197te
46,BLACKPINK  练习室舞蹈 合集 已更！,1.9万,98,27127,52149822,BV1xx411m7od
47,【KINGLAND】魔动闪霸-《对手》编舞 这支舞蹈太魔性了吧！,1.6万,35,25551,619936067,BV1ez4y1X73s
48,青春有你2 婧妹们未播出舞蹈合集(持更中),1.2万,514,25520,44519624,BV1ok4y1z7Mg
49,【小仙若】shake it ！冬日也要活力满满！,2.1万,38,25313,16539048,BV11E411k76T
50,Blackpink新歌Sour Candy一键换装竖屏～,7282,9,25172,429835752,BV1GV411673p
51,【十六】AOA-Short Hair【短发也可以性感和可爱】,1.5万,6,24763,487541,BV19p4y1U7wt
52,『初投稿』要和双马尾女仆一起  ❤️恋爱循环❤️吗 文艺复兴啦！,1.5万,6,23796,8447574,BV1ND4y1S7ui
53,【小暮】性感桃花旗袍竖屏来袭 感受不一样的更加体验,1.1万,7,23436,5128039,BV1V5411Y7RR
54,【炙热的我们】SNH48G《大艺术家》练习室版[录音棚混音]（20200629）,1.4万,1106,23300,12444300,BV1zK4y147dH
55,【麻衣】浪人琵琶 竖屏旗袍更动人,1.1万,5,22993,18563812,BV1Xz411e7CA
56,【官方】张艺兴《莲》舞蹈版视频,1.4万,70,22850,32708657,BV1qK411p7hW
57,【夏酥酥】 ice-cream  ❤,1.5万,12,22505,4568488,BV1PA411i7qn
58,【觅舞-呆呆】因为爱你，所以《想你》，你确定不进来看看我吗？夏日炎炎，我在水边等你呀~,1.0万,8,22401,258557669,BV1tg4y1v7VE
59,【小鹿】竖版竖版！可爱与性感并存-Hot Issue,8728,5,21447,94508008,BV1Cp4y1U7Dy
60,【霜降】刚拉完腿新鲜出炉的竖屏～,6250,31,21334,8066835,BV1GV41167ur
61,【北宫翎】 小乔旗袍版 芒种 妩媚俏皮 可以撩到你吗 妈见打系列,6948,17,21304,31955376,BV1AK411H7Vw
62,【舞蹈教学】宣美《紫光夜》镜面分解教学,6249,12,20833,1519408,BV19z411e7k1
63,甜 ღ 圆 ღ 纯                                 【紫颜】【勾指起誓】,1.1万,24,20832,35579222,BV1pA411i7og
64,【酒醉的蝴蝶】想要和妈妈做朋友，妈妈看了和我绝交,1.5万,84,20486,9320655,BV14z4y1d7n3
65,【正义xPk.男女双跳】囍~B站最强quan编舞!我有情，我有泪，也曾无悔~错过后已是莫然~或相拥不相视~,9883,13,20153,5197192,BV1g5411x7Ep
66,减肥也要听BTS！ 坚持每天15分钟BTS有氧减肥健身操 让你瘦成一道闪电(So What/Boy With Luv/Dionysus/DOPE),8866,21,19870,2394557,BV1jJ411K784
67,【岛岛】  EXCUSE ME  打扰一下， 请问缺秘书嘛？,6475,4,19436,27527055,BV1K54y1z7eG
68,【猫头姐】mini小规模回归，小小翻跳泫雅热舞《flower shower》,1.2万,19,18477,19130484,BV1tg4y1v76i
69,【糖小V】优雅小黑裙❤️Dumhdurum-Apink,1.0万,17,18383,2851020,BV18k4y1z74d
70,你只有14秒,1.7万,4,18365,492895794,BV1P5411s7sR
71,【咝小喵】白丝女仆喵❤️恋爱循环【星辰】,9211,18,18062,2009929,BV11a4y1h7MF
72,【王智  乘风破浪的姐姐】垫底？倒数第一？来看姐姐绝美主题曲直拍,1.6万,10,17851,409546822,BV19k4y1z73M
73,【十元酱】和广场舞阿姨battle《酒醉的蝴蝶》，阿姨都甘拜下风？,1.5万,53,17758,20067185,BV1kg4y1i78T
74,【莉莉子】AOA 猫步轻俏 就算入睡也一定会梦到我,8522,6,17699,10494755,BV19V411r7Wn
75,【椰汁兔】Up&Down 上和下 性感风撩你一下～,1.1万,2,17618,72282460,BV1oz411i7R4
76,[zumba]尊巴健身舞蹈  欧美热单 不定期更新,4568,0,17532,15452419,BV15x411B7XS
