排名,标题,播放量,讨论数,得分,封面链接,UP的ID,视频av号
52,我终于发现了少卿是什么品种的猫！,19.4万,358,274903,111089650,BV1af4y1y7QL
53,刻进DNA里的画面——“这故事，就得从一只鸽子说起了…”【BILIBILI 11周年】,14.6万,423,273812,98627270,BV1Xp4y1D726
54,一人之下第三季为何大量差评，原因我找到了！,25.5万,1268,270512,5860126,BV1Jp4y1Q7ik
55,凹凸世界5大人气角色被迫营业，无数弹幕在线互动！,13.3万,765,269865,15770782,BV1wK411s78B
56,【潇洒】真正该被教育的，是我们的家长,16.6万,990,266585,5293668,BV1BT4y1E7a6
57,高能！国漫中的十大经典台词,18.6万,2184,266346,384134715,BV1Mt411a7bd
58,【安雷】堕入黑暗－剧情/踩点/台词/燃向,6.3万,415,260717,397646466,BV1EK411p7KA
59,臭男人果然都是见一个爱一个！,11.9万,773,259961,295576133,BV1LZ4y1H7dW
60,这首曾拯救无数人的《你的答案》 你听过吗？,18.3万,1436,259468,510579699,BV1J7411f7k8
61,喜羊羊与灰太狼番外剧《嫁人就嫁灰太狼》,10.0万,2233,258069,17375111,BV1j5411x7U8
62,一人之下3完结啦！这才是中国风打斗！陈朵压轴出场,20.1万,185,255103,2390163,BV17e411W7VF
63,"""一生娶一人，一诺一卿颜""",17.3万,267,253964,219608244,BV15p4y1D7WC
64,【完结】顶级打戏！全员A爆！这才是一人之下第三季！【高燃踩点】,13.0万,148,253818,15824576,BV1RZ4y1s77v
65,常年霸占漫画排行第一的作品完结了，连载九年承载无数人青春的《尸兄》落幕了！,22.5万,498,253335,29115362,BV1vZ4y1H71j
66,【国创动画】玄机奇侠传3,15.0万,413,248698,48255112,BV1aZ4y1H75b
67,【仙鱼】答应我，不要轻易尝试好吗,7.7万,1339,245017,340570357,BV1xg4y1B74X
68,【凹凸世界】无 缝 衔 接,6.2万,304,243117,29067073,BV1Pt4y117Mq
69,【全站最硬核】官方认证的一人之下第三季打戏逐帧解析,10.9万,328,241581,70744200,BV1Ug4y1z71d
70,琪琳花下死，做鬼也风流！！,20.0万,112,239333,272985267,BV12E411J72Y
71,现在迎面走来的是我的救命恩人方队——玄机女团！,14.9万,503,233434,52443104,BV1fC4y1s7A4
72,【百妖谱】你眼瞎啊！本姑娘可是桃都第一美女！！,17.7万,126,228701,3079413,BV18z411i73i
73,玩家成神，弥补遗憾，逆天改命！凹凸世界官方人物档案绝密解读（凹凸世界大解析番外篇）,10.5万,1130,224394,14546601,BV1aK411p79E
74,【爆肝兄弟自制】感受一下真正异兽吞噬与进化吧【狂想山海经·03天犬】【4K】,13.4万,422,218208,518112933,BV1dv411q7gs
75,【蓝光4K修复】B 站 首 个 斗 罗 大 陆 4 K 混 剪 恭 迎 昊 天 冕 下 ！,13.7万,492,216787,173543305,BV1bZ4y1W7qf
76,【狼羊抖肩舞完整版】 ”这一次，我可以抖更久！”每日亿遍抖起来！wow~,14.3万,367,216616,31832612,BV1XJ411G7hh
77,史上彩蛋最多的国产动画,17.1万,1805,216083,12021140,BV1xz411e7sD
78,超高评分9.8，本季度最强国产动画，没人比我更懂吸猫,19.0万,700,216080,78394457,BV1HV411k7tQ
79,一人之下的封神之章 · 陈朵篇想表达的是什么？,10.0万,772,214556,11166734,BV1W7411t7Tu
80,“猫爷，这周咱们不更新了，准备去哪玩啊”,10.7万,276,212805,230299662,BV1nD4y1Q7gR
81,这是一个未成年少女该有的战斗力吗？！,19.7万,103,209773,311668006,BV1E5411W7V5
82,生活不易，小强卖艺！7分钟假装了解《我开动物园那些年》原著,17.8万,597,208069,19456751,BV19k4y1B792
83,“有孩子又怎样，孩子他爸都没了，要不我们…”,16.5万,279,205980,247986653,BV1754y1z7g9
84,b站评分9.8 两季近五亿播放成为最大黑马！伍六七为何能脱颖而出？,18.8万,498,205111,3151252,BV1Qz4y197bo
85,小时候看车，长大后看怎么感觉有点恐怖！,17.5万,533,204633,296110678,BV1d54y1D7HG
86,身 陷 囹 圄 张 之 维,17.9万,781,204356,317751610,BV1VT4y1J7wP
87,轮到诸葛青电话骚扰王道长了！青也版王道长可能会摔手机,8.4万,619,203288,404207402,BV1Zg4y1i7t4
88,【4K】“开联十年” 一起见证《开心超人联盟》十年间的画风变化,14.5万,1214,202240,351853914,BV1qz411e7Ku
89,老天师：我高兴就是一人之下；我不高兴，就是一人一下！,20.0万,145,201566,243811279,BV1Qk4y1z71Y
90,《宇宙星神》各大星神必杀技合辑 一次看到爽！！,13.4万,2082,200818,592558913,BV1H54y1Q7kw
91,全性=纵欲？搞错教义的千年邪派，祖师爷的棺材板按不住啦？全性篇·上【一人之下】,13.9万,580,198956,488194691,BV1rg4y1B7hn
92,人比地球浪？爸爸跟我小学老师跑了，妈妈却无动于衷！流浪地球#2,15.6万,337,194885,31187483,BV15A411i75T
93,【萧忆情】百妖谱OP翻唱《善念起》,10.8万,430,194165,9550310,BV15a4y1v7t7
94,结尾把我看懵了！史上最卑微的开挂男主！《仙王的日常生活》吐槽,18.5万,145,190562,318983537,BV1vp4y1D7gU
95,斗破苍穹：美杜莎得知自己怀孕后，羞怒逼婚，萧炎一脸坏笑,19.5万,35,188799,37899589,BV1jJ411871s
96,B站第一部畅销书改编国漫，它和马克思主义哲学原理是如何联系到一起的？【滑稽漫谈第23期】,13.8万,350,187232,5689319,BV1yk4y1B7RM
97,【中字】陈拾大小姐想让我告白～恋爱游戏宣传PV公开！,9.1万,791,186210,2218377,BV1D54y1B77M
98,我突然变成肥宅，惨遭女儿嫌弃！竟还要拯救世界？知道真相我哭了..【凸变英雄】,14.7万,217,186165,216844,BV1pg4y1q7HX
99,这可能是《喜灰》最让人喜欢的一集了，细节伏笔满满，羊村竟然是灰太狼指挥建造的，他的刀疤又从何而来,13.6万,859,183351,39129118,BV1iQ4y1P7YH
100,【中国配音演员04】都是怪物系列之山新篇，这些配音竟然是同一个人？,10.9万,2014,183060,18775476,BV1LK4y147sD
