视频bv号,up主,投币数,播放数,综合得分,视频标题,视频弹幕数,原创
BV1hV411k7h4,天降呦呦,43247,700337,1168949,【奇怪的传播学】下行生育率背后的传播学逻辑,8945,原创
BV1UQ4y1A7xZ,勋哥很忙,68051,734091,1161544,罗志祥是渣男，周扬青就是白莲花吗？,6076,原创
BV1Av41167n1,极客队长GeekLead,39695,742198,1148520,华为等中国制造，美国如何靠软件，卡住脖子？,16551,原创
BV13V411k79G,独孤孤独轱辘犊砸,16230,973556,1130603,《报菜名》里的菜都长啥样？我来告诉你！B站第一人！,2035,原创
BV1H54y1B7Z6,大又元,34205,1798499,1129486,底线零容忍！外国毒贩以身试法被中国判死刑，总统求情都不好使,12222,原创
BV15k4y1z7Yj,李玫瑾育儿讲座,5473,725811,1128126,李玫瑾：不给玩手机，孩子哭闹怎么办？,1479,转载
BV1vZ4y1H7zt,南山大表哥,23598,1039338,1124134,三分钟教你偷走台军战机，开回大陆领50万奖金！,3832,原创
BV1KC4y1Y7xh,英吉档案,20651,1563246,1123317,"二货自封""皇帝”，满朝文武14人，被三名民警一举歼灭。",23399,原创
BV1uE411375k,当橘者迷,20915,506493,1123247,【法治之光】罗翔教授打动人心的金句,1327,原创
BV1uC4y1a71G,自说自话的总裁,22311,2037125,1117173,鲸爆：大自然的炸弹，目前为止最有味道的一期视频,22119,原创
BV1xt4y1C7nj,观视频工作室,28647,789480,1110127,外交天团：反击开始,6178,原创
BV1Vv41167ia,冲浪普拉斯,44249,585836,1092061,【浪眼睛03】骗子如何敛财千亿不被抓？揭秘2万家MCN机构运作套路，深挖直播带货骗局,5287,原创
BV1Za4y1Y76A,一席精选,14424,861314,1065745,名词解释：磕炮、福利姬、异体骨、情降、杀猪盘、白马王子综合症 | 女孩别怕的女性安全小课堂,9486,原创
BV1bE41147AV,从军在线,18566,1006004,1063185,YouTube 上亿播放量的宣传片：我是中国军人！,0,转载
