视频bv号,up主,投币数,播放数,综合得分,视频标题,视频弹幕数,原创
BV1Wz4y1X7y2,SNH48官方账号,1472,27656,53916,【SNH48 GROUP】X《炙热的我们》训练日常VLOG·第五场《大艺术家》,4251,原创
BV1E5411Y7Qv,二酒真的十八,28,50621,51820,【浪姐】终于开撕了！丁当发微博@全员12个小时无人回应，曾经内涵全队，不删队友的恶评,94,原创
BV13Z4y1p7dY,顺口溜花手,1785,25516,51635,当刘雨昕被欺负时他们的反应,520,原创
BV1Dz411i7n4,系由仁笙,159,34627,51217,【最强大脑】如果你不想努力了，请点开这个视频！,69,原创
BV1vV411k7qj,町一奇,291,35889,51163,【BLACKPINK】车祸消音现场，全员泰化，鬼畜翻唱,317,原创
BV1Yz4y1Q7EH,葡萄面包籽,81,40362,50540,【张艺兴】PD教练习生跳KRUMP狂派舞~拼了“老命”可爱一把~未播PD超专业干货完整版教学指导《LOVESHOT》《MONSTER》！《少年之名》CUT,589,转载
BV16i4y1G7Pb,演员叶璇,992,42504,50226,【叶璇】遇到女明星朋友抢角色怎么办,727,原创
BV1QZ4y1H7xN,颜值爆表啦,231,37236,49398,【婊气群像】老娘当年火的时候你还不知道在哪里！,75,原创
BV19z4y1Q7hG,我男朋友是果果,309,31625,49356,SM断层第一人！热议:打破韩国歌谣界20年来的记录，流媒时代的第一百万solo，绝对是里程碑式的荣誉啊，边伯贤之上没有任何人！,278,原创
BV1rA411i7qY,Tara伴月,27,43897,48331,【大碗宽面】乘风破浪的姐姐（张含韵/李斯丹妮/沈梦辰/孟佳/郁可唯/金晨/王霏霏）练习室舞蹈无损音质+歌词版！,33,转载
BV1Cz411e7Rb,iwillmiss,4,44677,47056,毛不易点评李佳航写的歌   “歌词写的好，适合做动画片主题曲”哈哈哈又是彩虹屁的一天~,41,转载
BV1hg4y1v7bu,锥里毛里U里,58,20943,46829,【EXO-SC】200703 ins双直播中字完整版 公然放新歌!直接剧透两首▌°Д °;)朴灿烈Chanyeol＆吴世勋Sehun,381,转载
BV13f4y117ic,赵露思,312,38596,45352,【赵露思的VLOG】虽然真的真的很累，但累到极致却想尬舞......,81,原创
BV1YA411i7jt,还是陈老师,31,44054,45127,带韩国男友看《乘风破浪的姐姐》被圈粉？惊呼这也太美了吧～,122,原创
BV1QC4y187xj,威本联萌粉丝后援站,36,42764,44442,威本联萌｜超人回来了2020.07.02中字预告,123,转载
BV1yW411B7ai,偶是偶啦,114,27006,44201,BLACKPINK HOUSE 团综 合集 (全12集) 中字,936,转载
BV13V41167z2,NCT中文首站,103,21537,44200,【新文化技术研究所】200703 NCT DREAM 直播（中字）,1416,转载
BV17z411v7aa,粤男有话儿,315,39869,44195,直男看【创造营2020】reaction⑬，三公舞台！直男也被丁禹兮的眼神杀到！郑乃馨令人《着迷》~徐艺洋组《怪女孩》大玩暗黑童话风~性感在神秘面前不值一提？！,1133,原创
BV1uz411v76Y,up主橘气崽,203,33551,43800,[韩网热议]牛逼！南韩爱豆空前第一人？YG真有眼光啊？！亚洲首位偶像全球高奢铺地广？！这位仙女姐姐的能力值太炸眼了？！,128,原创
BV12A411i7Fv,在等LUHAN,7,38660,43494,雨琦直播唱了BP新歌how you like that 一嗓子把我惊艳到了 好适合啊,22,转载
BV1fV411r7V5,疯人院的sunshine,139,17928,43281,【不心动算我输】历代女团神级圈粉名场面,385,转载
BV1Jf4y11719,多个鬼onemore_gho,723,24715,43157,IZONE- secret story of the swan（幻想童话）一键换装 STAGEMIX,93,原创
BV1XC4y1871L,南南forever,67,37263,43112,普普｜现实里的普普，是个小公主呀,61,原创
BV1tp4y1U7Hp,凤凰天使TSKS韩剧社官方账号,106,25803,42399,[TSKS]一周偶像.E466.200701.中字,1868,转载
BV1vK4y147Zh,SEVENTEEN_ZER0站,245,20461,42377,200703 乐见大牌 SEVENTEEN 正片 零站,1449,转载
BV1Xi4y1G7Gn,黄旼炫吧_MinhyunBar,102,27483,41280,【黄旼炫】200702 原本一口韩式中文的爱豆，中文竟进步了那么多？！听小选为你唱一段夏天的风吧,87,转载
BV1HJ411n7Eo,一只南音呀,48,38719,41136,【SBS综艺】Running Man 2020合集开始（更新E509.200628 主题：超能力学校竞赛 ）【1080P】【RM】【TSKS】,667,转载
BV1yg4y1B7FZ,太白兔乃糖,415,25018,40672,【桥本环奈】35个心动镜头挑战!！这才是日系元气美少女,79,原创
BV13Z4y1p7Wj,北京卫视我在颐和园等你,111,33399,40478,党妹综艺首秀《我在颐和园等你》，玉兔妹妹来啦~,32,原创
BV1ak4y1q7TH,echo_func,2,38980,40409,【谭松韵】艾玛：小七姐姐你的脸太瘦了 小圆脸翻身把歌唱,5,转载
BV185411Y7jo,是叉子学长啊,16,39270,39949,【乘风破浪的姐姐】日本网友也在追：伊能静平平无奇50岁？,20,原创
BV1s5411Y7zq,VK棒棒鸡,381,35424,39875,【MV鸡赏】虽然但是！这个MV真的还是不行！歌倒是挺好听的！火箭少女101《硬糖》reaction！,536,原创
BV1YZ4y1j7s5,腾讯综艺,548,27445,39290,【歌手】周深《达拉崩吧》分饰多角！化身勇士打败恶龙救公主,314,原创
BV1pD4y1Q78p,热剧热漫大追踪,15,37729,39243,勾命阿！张含韵是迪士尼在逃的中国公主吧！！,26,原创
BV1DK4y1476x,尤长靖,2371,6052,39040,【尤长靖】尤点意思往期合辑（2019.04-2020.06）,1515,原创
BV1tD4y1Q7VE,Bkackcat,138,29831,38836,[MCD] 200702 MAMAMOO 华莎 《Maria》回归初舞台,151,转载
BV11K411n7So,歌手阿朵,830,32075,38491,阿朵 《无价之姐》,83,原创
BV16A411i7kp,徐紫茵Roada,1109,25601,37770,Hi大家好！我是肉大徐紫茵，B站年费VIP会员变身新晋up主，快来和我一起玩耍吧！,359,原创
BV1ip4y1U7sH,十斤小甜橘,876,18327,37653,【SEVENTEEN】问 题 小 孩,66,原创
BV1ZC4y187M5,张艺兴的头皮屑吖,282,11028,37355,EXO“橙光三巨头”的117秒心动镜头！不看后悔系列！！！,67,原创
BV1ED4y1S7jB,那个打辩论的学长,324,31357,36961,伊能静到底有啥问题？公关专家来解答！|《乘风破浪的姐姐》|流语心EP03,343,原创
BV1Ut4y197wW,小馒超人,25,25672,36716,【中字】防弹少年团 跑弹幕后花絮 E106 跑弹摄影展第三回,178,转载
BV1Pz4y1X7kJ,田柾国的老姆妈,629,12136,36326,【田柾国】前方舒适！爆肝近半个月，抠图6000多张！小诗传奇直拍裸眼3D版,20,原创
BV1Ax411Z7Bo,糖炒栗子_Lizi,56,25478,36033,【综艺】大逃脱全三季合集,1337,转载
BV1H54y1z7dA,诚实的宝柱,10,32163,36012,【亚洲第二人造人】【DJ SODA】【零重力体验】,15,原创
BV1kK411n7Q8,央视频,40,32165,35422,秦昊：不想演坏人，却无法抵挡好剧本,77,原创
BV1vC4y1871d,大饭团啊,1,32737,35201,SEVENTEEN一位安可舞台，曹承衍抱住啵啵的脖子“唉唉”，神仙友情!(一位拥抱持更),2,转载
BV1VV411k7RQ,莉莉酱是锦鲤,758,13451,35055,“长大难道是人必经的溃烂”,31,原创
BV1cf4y117yJ,针香菇,35,32223,34196,乘风破浪的姐姐，主题曲 9人对比版 张雨绮 蓝盈莹 张含韵 万茜 海陆 王智 钟丽缇 伊能静 沈梦辰 路拍 花絮,68,原创
BV1dt4y1m7Fm,pcyxjy,21,30975,34019,【Heart Signal3】心脏信号3 高清中字合集(更至200701 E14中字）,3736,转载
BV1Mt4y197Fx,爱笑的小女孩6,25,21108,33752,《24/365 with BLACKPINK》合集【更新至:E01.200704中字1080p】BLACKPINK团综~JENNIE、金智秀、LISA、ROSÉ,29,转载
BV1CC4y1872K,骑着带鱼去打架,11,31920,33734,周深 靠在贾玲的肩头  范丞丞都看呆了,54,转载
BV12A411v7hZ,肥嘟嘟的李子,236,15092,33552,【Rosé朴彩英】Only Look At Me 这首渣男渣女之歌真的太好听了！,14,原创
BV1Ca4y1h7Rg,RealJxy-,122,14891,33499,MAMAMOO金容仙的那些虽然微小但确实是黑历史合集,89,转载
BV19z4y1Q78A,面包鸡蛋卷你要吗,387,15736,33480,“你要允许一些人，有安静的青春。”,17,转载
BV1xJ411p7b5,喵儿快回家,22,29034,33443,【闲着干嘛呢】高清全集(持更至E48.200627中字)摄像接力综艺《都玩些什么呢》多版本中字 超清大合集 刘在石&Rain 李尚顺&李孝利 黄光熙&刘宪华,1259,转载
