视频bv号,up主,投币数,播放数,综合得分,视频标题,视频弹幕数,原创
BV1Sv411B7wf,小艾大叔,113904,1883661,1758264,【艾叔】4K | 成都麓湖1.5亿豪宅，开游艇的神仙生活是什么体验,20455,原创
BV1xz411i7FK,我是郭杰瑞,87234,3927614,1755338,为何美国疫情死十万人，社会震动不如一个非裔之死？,12572,原创
BV1ZZ4y1n7uD,久后天晴,19972,5212650,1755235,特朗普被黑人撞飞的视频曝光！全程高能！！！,10266,原创
BV1Wa4y1v7iY,机智的党妹,83900,2562279,1730231,挑战在B站总部当众自称公主,30700,原创
BV1oC4y1a7Bw,洛神依灵,13411,1316782,1728845,如何拥有一个课室快乐机,1025,原创
BV1mT4y1J7iG,幸运猎手,20464,3163506,1728844,武松打得过这玩意儿？,7296,原创
BV1TK4y147n6,-佰色-,26800,555987,1693013,【如何正确逼自己学习！！】纯干货/克服拖延/找到状态/学霸养成,2192,原创
BV19a4y1Y7SC,某幻君,73387,1692476,1692623,体态纠正大师,18013,原创
BV12J411Y7jV,野纯Cz,42901,1685310,1679352,【现 代 圣 杯 战 争】,2781,原创
BV18i4y1x7JR,YouTube精彩视频-,12269,2032593,1674450,11岁男孩表演木偶舞，展示完美的肌肉控制力和超强身体柔韧性，反转手臂那一刻真的吓到我了,4716,转载
BV1RK411W78o,计算机学长,25525,1302358,1672309,教你一句话把天聊死！,5019,原创
BV1sa4y1v7Ce,克里米亚野生动物园,252490,1269951,1665806,这个春天我们迎来了10多个小生命，克里米亚野生动物园欢迎你们,3905,原创
BV1kg4y1i7pe,吃素的狮子,96598,2021102,1659120,再见了，心爱的梦中女孩……,18990,原创
BV1Mf4y1m7Jb,-鱼九九-,18529,1784194,1646065,弟弟近期动态,5315,转载
BV1kK4y1t7Mx,草生草,12474,1864361,1642535,缘分：就 挺突然的..,2362,转载
BV1VZ4y1H7qs,五分钟DIY-5-minute,17320,818009,1634105,米其林大厨级摆盘32招！“ 变成你吃不起的样子 ”,4462,原创
BV1Np4y1D7m9,到车请故意,16849,504672,1625983,吹气就能旋转的立体六芒星，好看的折纸减压小玩具,1243,原创
BV1A5411W7e7,雨哥到处跑,109677,2725988,1615392,26岁，我拥有了一辆兰博基尼！!,11893,原创
BV1FC4y1a7MB,爱做饭的芋头SAMA,66833,1595999,1601762,不放一滴油的滑蛋猪排饭，也能馋倒隔壁八个大汉！夜深人静时灵魂的养料,5436,原创
BV1y54y1B716,打奈奈的双截棍,10213,2260493,1600203,忙碌了2个小时陈师傅决定原地去世,799,转载
BV1gk4y1r7JD,深度研究所,12658,2340406,1594334,油管上超火的美国熊孩子模仿特朗普表演,5277,转载
