视频bv号,up主,投币数,播放数,综合得分,视频标题,视频弹幕数,原创
BV1kC4y1a7vb,零时钟点工,68847,574735,1488533,【辉夜大小姐全员手书】秀知院想要WiFi,1213,原创
BV1mt4y1C79w,催励君,48583,371415,1485583,谨以此片献给所有的Violet Evergardener,2220,原创
BV1CZ4y1H72Q,银发の半精灵,27521,553078,1454038,此视频可能会拯救你的视力！,1433,原创
BV1FZ4y1u7W3,瓶子君152,66982,1077950,1430003,业界真的要完！2020七月新番推荐,7979,原创
BV1zz411e7XX,动画学术趴,23237,680160,1429340,这部技术力爆表的国风动画，刷新了我对毕设的认知：广州美术学院《落凡尘》,2814,转载
BV15V41167Qy,凉风Kaze,57499,2364262,1423199,藏得太深了！我破解了B站做的宣传视频的秘密！,9071,原创
BV1LK4y1t76h,-柠萌菌-,22822,830242,1396076,女人沙雕起来有多要命？？,1067,原创
BV1FZ4y1H7rj,笑锦やめて,32211,1480252,1386493,当外地小伙转学到四川学校,5240,原创
BV1tT4y17733,Warma,53881,1036271,1383557,【warma】怎么办！我现在好怕被2233娘封号,6889,原创
BV1NV41167ef,人人短视频精选,7824,1048742,1372569,油管7000万播放量动画短片《请不要再虐待你的器官了》,2842,转载
BV1sp4y1D7rD,兔女郎学姐_樱岛麻衣,35935,311510,1344344,【4K】看吧！这就是我们的二次元！ “Falling Again”,2092,原创
BV1Wa4y1Y727,yoyo鹿鸣_Lumi,38798,1225022,1343670,【鹿鸣x鹿鸣】这个端午，双倍丝滑！双倍快乐,749,原创
BV1GA411i7aL,木下下下下下下下,21197,830682,1341732,JO 长 会,2197,原创
BV17z4y1d72b,-粽子酱-,31076,605921,1329509,曾火爆全网的《Falling Again》，你是否还知道？,1576,原创
BV18C4y1p7kc,玖代面,23765,877654,1325889,忍者的时代已经结束,1348,原创
BV1pp4y1D7oM,白小纯2019,41882,1282187,1317646,这 才 是 神 仙 打 架！,1938,原创
BV1cz411i7RL,君寻玩剪辑,30649,1197400,1294738,被遗失的一集：进击的派大星,1209,原创
BV1Zi4y1G7KH,养胃的霖冬,61087,556600,1289398,我  是  你  爷  爷,7428,原创
BV18g4y1i7Bi,万恶之源源,35135,874871,1238458,【大威天龙】最 强 帝 骑 哥,1241,原创
BV1oC4y1a7ok,哈米伦的弄笛者,42367,517851,1224576,【方舟全明星】黑角叛逃记,2964,原创
BV1R54y1X7Yk,整活儿小能手_Smile,53032,742375,1207302,【汤姆很忙】音画同步率已达99.999999999999999%,1759,原创
BV1NK411W729,努力的Lorre,35464,1275606,1190293,克苏鲁神话入门，沉入海底8300米后，我看到了地狱的入口《神殿》,7567,原创
BV19k4y1678w,可乐Cat_,23502,2079838,1187302,“老师 您喝绿茶吗”,2478,原创
BV1x441187u5,烟季,24412,869753,1184604,前方高能！让世界感受这场视觉盛宴吧！,4906,原创
BV12a4y1e73b,杨山羊goat,12565,1513462,1160941,这 都 是 什 么 祖 安 名 字！！,4522,原创
BV1Np4y1X7mr,有超超,46119,745691,1152565,佟大掌柜想要我搞对象？？？,1127,原创
BV1Ea4y1v7Bo,大大大灯泡,42012,843773,1150134,敌方布丁 vs 我方布丁！！为什么我打不中这个人？？,1618,原创
BV1XZ4y1H7Hv,好饿啊好饿,14845,403988,1149119,【黑猫警长】Everything black meme,679,原创
BV1ik4y1z7MG,Dennis53,72437,447972,1148479,爆肝49天 制作纸片定格 迈克尔杰克逊太空步,1157,原创
BV1zz4y1R7MS,EverydayOneCat,20764,1334393,1143971,Everydayonecat正式入駐B站哦 「提琴」No.0139,1393,转载
BV12f4y127Wk,什么时候-L,47911,712510,1143690,船新自制动画版《你要跳舞吗》MV,1526,原创
BV1S5411p7mm,-夏秋冬-,26309,1172356,1138603,身为一名海贼，会点忍术防身也很正常吧？,2274,原创
BV17V411k7DJ,鲁过一世,29524,792417,1134109,丈夫因怀疑妻子劈腿，竟和她同归于尽？这部日本人性动画实在是太直击灵魂了！,4325,原创
BV1bD4y1D7j3,东风御天敌,31171,775999,1133693,大威天龙东方版,2463,原创
BV1Pz411i7h5,一只沙雕略略略,28585,1018575,1105058,蛇妖 我要你助我修行,1479,原创
BV1kt4y1C7RP,混剪Lemon,21109,366159,1096769,“你就放弃了吗”,7538,原创
BV1Hg4y1B7t9,程情写意,26834,515704,1088980,耗时七天七夜，感受这视觉巅峰！这才是视觉盛宴！,1616,原创
BV1sK4y147c9,艾尔十六,44939,483105,1085125,鬼 灭 航 线,1371,原创
