视频bv号,up主,投币数,播放数,综合得分,视频标题,视频弹幕数,原创
BV1hK411p7hs,Kira呆酱,11584,301915,832713,【高燃踩点】韩烁：当个反派，谁也不爱｜抬眸绝杀疯狂踩点 ｜丁禹兮,1368,原创
BV1kf4y127uc,开心嘴炮,14417,1677087,825758,惊了！逻辑全线崩坏！智商全员为零！硬核吐槽《月上重火》,22375,原创
BV1Sv411z7N4,YouTube精选字幕组,2926,1073990,823673,讽刺短片：如果警察也是黑人,2055,转载
BV1n441127jG,Director鹤唳云端,20130,308013,815438,史诗！10分钟从上古之战到溥仪退位，中国历史年表超燃影视化混剪！,4399,转载
BV1wt4y197fa,eva榴莲糖糖糖,2684,491591,802139,【隐秘的角落】花絮幕后合集,10200,转载
BV1Mk4y1z7qr,虫哥说电影,41237,884952,800788,【虫哥】早年无厘头爆笑爸爸生娃喜剧《十兄弟》，不需要啥内涵，搞笑就行~,6308,原创
BV1wp4y197xU,poppy吖,6292,1071258,795891,“雕虫小技竟敢班门弄斧，大威天龙！！！”,1164,原创
BV1Ya4y1v7Ke,蒙娜丽鲨鱼,16815,351771,795822,【剧情粉碎机|车车预警】假如韩烁和楚楚成了婚，依旧喜欢芊芊 （双黑.传闻中的陈芊芊）,819,原创
BV1Yg4y1B7MY,散人゛,7793,893182,795813,每天一遍，防止早恋,2232,原创
BV1ef4y1y75R,RY热阳,1175,1024461,791526,一   个   字   也   不   会   说,1008,转载
BV1Hz411e7zP,胖段段_fre,10612,367529,791199,【如懿传/收藏级画质】绝美镜头/名场面/后宫佳丽三千,1276,原创
