视频bv号,up主,投币数,播放数,综合得分,视频标题,视频弹幕数,原创
BV1Zp4y1S7FM,陈嘉桦Ella,10729,716922,618388,大家好，我是Ella陈嘉桦，今天入驻B站啦！,4427,原创
BV1rk4y1k7Ap,他的贝壳之一,712,789758,617779,“他长得像张艺兴”“我就是张艺兴”笑死我了！！,1198,转载
BV1Af4y127qE,隔壁龙小猫,3062,525790,617336,【徐熙媛】老娘这才是清冷小白花/绿茶都滚开！！,717,原创
BV1J54y1z76V,预言家Alice,12087,749600,612099,揭秘“浪姐”内部鄙视链！黄圣依张雨绮宁静谁地位更高？,4338,原创
BV1hK4y147Ls,Lht1an,252,1101426,608939,这保安，一张嘴就是老色批了。,1205,转载
BV1Gg4y1q7A1,七秒没有名字,391,974890,603456,万茜的半个娱乐圈豪华应援团是怎么来的,1049,原创
BV1hK411p7Fk,苞娜的电脑配件,206,795568,597197,李孝利疯狂吐槽女团歌曲歌词，看有没有你家中招的，笑死我啦哈哈哈,1067,转载
BV1S54y1B7L8,韩国东东,3869,934579,596059,惊！外表明明是世上最冷都市女...韩国人看乘风破浪的姐姐,1625,原创
BV1DV411k7RY,花果山的囡囡,108,973369,591456,【乘风破浪的姐姐】张雨绮&宁静怼人合集  姐姐们嘴炮能力MAX,1143,转载
BV1F64y1M72z,yourhbnm,113,1168978,591262,罗志祥名场面1,270,转载
BV1PZ4y1W7ea,璟琛的香蕉皮,1496,628902,591034,是什么契机让你认识的赵露思？,1508,原创
BV1nA411e7Ba,哇哇哇妹,30858,422481,587123,披荆斩棘（油腻辣眼）的哥哥，我不可以！【哇妹】,14259,原创
BV1tV411k7NM,非正式会谈,3786,1182501,586752,【非正式卧谈】第9期：姐妹清醒！恋爱中的陷阱知多少！,25914,转载
BV1fA411v7iK,凤凰天使TSKS韩剧社官方账号,2605,726180,585488,[TSKS]running man.E508.200621.中字,25753,转载
BV1Mi4y1x7WV,关注看热点,72,1030832,582962,【乘风破浪的姐姐第四组阵容】孟佳和王霏霏的《Hush》，姐姐我可以！,606,转载
BV1F4411S7ks,TheRock_Johnson,4496,710136,580890,大家好，我是巨石强森，今天我入驻b站了！,674,原创
BV1cp4y1Q7dU,理查德-克莱德曼,25485,368018,577738,B站11周年庆，我为大家献上一首喜爱的音乐，哔哩哔哩，干杯！,1724,原创
BV1o4411j7ts,lxh818,647,604657,576529,BTS 跑弹 RUN BTS 中字,30381,转载
BV1Qt411A7B2,不要小白兔,264,809043,576184,改变桥本环奈命运的眼镜,478,转载
BV1J5411W7Sr,VFrancesca,524,692725,575012,【乘风破浪的姐姐】主题曲“无价之姐”舞蹈合集,3728,转载
BV1Bz4y1Q7qU,我想死昵称好难取啊,45,988248,567409,这父子俩把红毯走出了傍晚饭后遛弯的感觉！,110,转载
BV1XT4y1u7v2,延迟一周更新,418,401246,565443,《SJ Returns 4》超清合集【更新至:E15.200626.中字1080P】Super Junior组合团综,4309,转载
BV1wC4y1Y7hJ,午夜出動,6979,487394,564622,杨超越《皇后与梦想》唱跳舞台直拍已经证明她是合格的爱豆了，谁赞成？谁反对 太好看了把！进步肉眼可见 【炙热的我们】,12611,转载
BV1yV411r7WB,up主橘气崽,657,655882,563929,[韩网热议]因为身材太丰满，减肥瘦的只剩下胸了？！减肥前肉体粉丝多，减肥后颜值巅峰？！把胸放在桌子上，这是大胸女孩的快乐？！哈哈，权姐的这身材可是有名的,669,原创
BV1di4y1s7RJ,骨灰级外貌协会玩家,1733,462281,561304,每天一遍 防止早恋,2057,转载
BV1nE411f7NK,Wink眨宝momo,5369,387813,557291,史上最强solo一键换装！神仙剪辑无人能敌！Jennie换装特效两开花颠覆你的感官！,1050,原创
BV12t4y1X7dT,SVeeyyy,873,515057,552976,【BLACKPINK】'HOW YOU LIKE THAT'打歌+MV+预告合集（持更至200628人气歌谣）,3006,转载
BV16K4y1x735,YININ訚訚,18254,300471,552565,【郑乃馨】百万特效！爆肝应援！nene创造营2020主题曲舞蹈特效,877,原创
BV1gg4y1q7uW,哔计划,9685,735131,543689,【哔计划】赵露思：我被“现场处刑”了？沙雕穿越文真是叫（笑）人（到）头（裂）大（开）！,6586,原创
BV14J411p7Zd,Oh-Sirius,2023,349883,541350,震撼！刘耀文朱志鑫-屠夫养成系大跳《trouble maker》，国组05line性感风也能驾驭？？？,2262,转载
BV1b4411v7oJ,综艺名场面,490,586051,541258,【新西游记全集】2015-2020全七季珍藏版大合集（1+2+3+4+5+6+7）（持更-S7-E11.20200103 最终回 马首欲东情殷盼寿 友贤心浩勋）,23495,转载
BV12x411g7SU,新酱的小果冻丶,8484,206894,540277,【大张伟】大式语录,1070,原创
BV1rK411p7eb,刘哔电影,6150,602458,537695,【刘哔】搞笑吐槽台版土味101《DD52》！南极人年会选拔，里面各个都是人才，讲话又好听！,10370,原创
BV14v41167uD,朝阳你蔡姨,6322,569086,533247,【蔡明】入职B站了，女明星的上班路上竟然......,4,原创
BV1NC4y1Y75k,马思唯,13729,392562,531492,"【马思唯】我改编了队友KnowKnow的”R&B All Night”,  等你来投稿",2010,原创
BV1QT4y1J7Dh,恐龙妍宝吖,3374,285130,522911,韩剧OST：那些直击心脏的韩剧Ost，每一首都唱进心里，格外动人心弦！,4151,转载
BV1R7411m77g,地中海公主,5681,282911,514212,如果霉霉能再换上长筒靴连衣裙泡面头，在舞台上再唱一次love story，我想我会哭出来,493,原创
BV1h54y1Q7ks,重播RePop,18147,104841,512093,重播RePop Vol.4 | BTS 防弹少年团：一个韩国偶像团体是怎么征服全球的,2232,原创
BV1cz411B7GQ,绅士引路人,297,597961,511838,感受到校长的快乐了吗？,73,原创
