视频bv号,up主,投币数,播放数,综合得分,视频标题,视频弹幕数,原创
BV1Qp4y1D7nb,捕娱侠,3,77310,78264,《上错花轿嫁对郎》遭翻拍，首版片花曝光，流水线古偶风难超原版,155,原创
BV1oz411e79H,王姐聊影视幕后,2,76094,76683,扫毒：张家辉在拍摄前，说要舌吻变性女艺人，可接吻的时候却怂了,21,原创
BV15f4y117zJ,宸老板家的童工,7,71737,74391,她就不怕衣服掉了吗，其实她没让别人舒服，只是很爱她,18,转载
BV1KZ4y1u7WX,刘哔电影,822,61657,73333,【刘哔】搞笑吐槽YY神剧《国王：永远的君主》！脚踩日本拳打中国，还想让我们送大熊猫！你咋不上天呢！,1008,原创
BV1K5411Y7Rz,可挽澜之,886,37620,72241,这大概就是外国人不懂的中国美吧！千古风流，尽付漫漫红尘中。,92,原创
BV18t4y197iy,异界万花筒,387,59308,72142,贪婪的尽头,305,原创
BV1Yz411e7HH,勤劳的可可酱,14,69478,70987,郑恺：导演，我该怎么演渣男？导演：你收敛一点就行了！,13,转载
BV16z411e7y1,张帅很哇塞,26,67354,69903,输送军列竟避让旅客列车，龙潭立马怒了： 抗震救灾，人命关天啊！,70,原创
BV1sf4y117nL,开心嘴炮,1805,48246,69734,真有那么暗黑吗？我选择相信童话！《隐秘的角落》的优秀，更在现实意义,467,原创
BV1YT4y1774Z,章鱼猫Octocat,413,58968,68832,你们班男生自以为出场的样子vs实际上,824,原创
BV1ip4y1D7DB,4A广告提案网,94,55244,67747,神广告：假如孩子拥有选择出生的权力……,296,转载
BV1xg4y1v7vP,锦书致南辞,780,33450,65957,“你太干净了，你不懂。”,38,原创
BV1rK411n7XZ,梦夫人啊,502,35307,65652,“天使与恶魔，奉旨恋爱六千年”—《好兆头》,59,原创
BV1fi4y1G7s3,马小猩的日常,1551,42613,64520,孩子的天赋？用职业演员的角度带你分析《隐秘的角落》里演员们的精湛表演,828,原创
BV1Tz411v7yF,峰起源落,182,57967,64491,我TM直接跪着看！,30,原创
BV1954y1i7x7,是橘里崽崽,300,49330,64421,老娘当年可是靠一部穿越剧，一首歌红遍大街小巷的！,378,原创
BV1Cz411e7cZ,新电图,94,58712,64215,你这样什么都不会的臭男人，老娘一抓一大把,156,原创
BV1QK411n7hG,朽木木木哒,721,48976,63536,【隐秘的角落】争取全网最全细节解析，朱晶晶坠楼早有暗示，普普是好人？朱永平不爱朝阳？严良真简单还是早有预谋？一一给你证据答复。,248,原创
BV1rk4y1q7bY,请吹吹,313,39303,62591,我对朱朝阳的可爱和颜值一无所知  荣梓杉古装《萌妻食神》白珍珠个人可爱向<嬉闹江湖>,143,原创
BV1ET4y1773Y,阿斗归来了,1150,52395,61313,【阿斗】窗户反锁，门外有人，女人在房间被神奇的杀死！凶手如何做到，悬疑女王阿加莎·克里斯蒂小说改编！《古墓之谜》,252,原创
BV1SE411n7V6,记得多微笑,644,40398,59046,“每日一遍 防止早恋”,108,原创
BV1kf4y1y7CN,抖音,167,49645,58896,【看了那么多刘皇叔蹦迪，觉得这个视频最完整，最完美[赞]】,21,转载
BV1sg4y1v7Cv,小卡莎莎,13,54595,58699,《隐秘的角落》张东升删减未播的片段！张老师一个人吃麦当劳，来看看秦昊老师的演技,27,转载
BV1bA411i7sw,夜空の星戀,8,56357,58676,哇，黑帮呀！我好怕怕,115,转载
BV1NA41187w9,Sir电影,919,36207,58236,自甘堕落的人，给他看看这部片,155,原创
BV1y5411W7dr,Unclefool丶,1467,25709,57955,无  限  转  场,19,原创
BV15Z4y1H7Sy,改名都是重名,30,53264,56833,交梁2 老婆穿上蕾丝，逼老公交公粮，最后孩子救了老公一命,102,转载
BV1Xv411B7WK,胖段段_fre,379,32155,56767,“如懿，用她的善良温暖了整个后宫”,125,原创
BV1xg4y1v7Lw,木笔初夏-,20,51317,56736,【隐秘的角落】影帝教学班,22,转载
BV1j54y1z7Wp,逆转的桥,147,42462,56558,【怪你过分美丽】当御姐遇上年下小狼狗（王子异X秦岚）,31,原创
BV1xD4y1D7CY,花鱼仔子,225,38055,56556,这就是我能想象的海王的样子 ——又纯又野的姐姐,12,原创
BV1BK4y147CL,新加坡小笔尖,457,38788,55954,16个细思极恐的细节，编剧导演简直牛逼到戳天了,254,原创
BV1fv411q7jQ,哇哇哇妹,513,50610,55308,三观炸裂，魔改变渣男小三，新版《命中注定我爱你》吐槽【哇妹】,328,原创
BV1LA411i78p,Xclucis,1185,18830,53088,DYSTOPIA_反乌托邦——2020毕业设计,34,原创
BV1bg4y1v7E2,有间电影,2,52390,52959,这样的行为适合做卧底吗？,11,原创
BV15a4y1e7TX,像素企鹅,752,36609,52753,每天一遍，防止抑郁率达99.99%,35,原创
BV17b411r7HN,开眼视频App,131,35763,52581,过节喝太多会怎样？获奖超现实动画：宿醉后的心脏,212,转载
BV1Tg4y1q7eJ,我要开始嘤嘤了,67,44469,52299,又是泰国的猝不及防,84,转载
BV1Ai4y1V7Cq,EcsonChan,91,42145,52212,八零九零后的你们是否还记得这则广告,261,转载
BV1Qi4y1479W,田de阿枝,396,29955,52210,【高欲/野蛮/吻戏/混剪】今晚做梦的素材我为你准备好了,46,原创
BV1av411B7wW,零创剪辑,40,47442,52000,中国合伙人这段建议白天看，看十遍,37,原创
BV1DC4y187VB,安迪视频,2387,29126,51276,【隐秘的角落】#1第一集细节与解析（上·童话还是黑化）,355,原创
BV1j5411Y7Sc,牛叔万岁万岁万万岁,412,47578,51058,【牛叔】嚣张五贼大闹哥谭市，高智商抢银行谁都抓不着，欢迎来到男子汉的世界,254,原创
BV13K4y1b758,哔哩哔哩放映姬,292,49698,49698,【天气之子】主题曲-爱能做到的还有什么,93,转载
BV1wZ4y1p7Hd,湾湾聊什么,15,47074,48328,台湾网友如何评论《网剧隐秘的角落》看完鸡皮疙瘩毛骨悚然，推爆！,30,原创
BV11741167eC,Anti-General,1130,17036,48205,赛博朋克山海经,16,原创
BV1ef4y117XP,3DM游戏网官方,13,43424,48028,桥本环奈饰演黄夫人！《新解释·三国志》花絮第四弹公开,152,转载
BV1PK411H7z2,正热,2,47157,47966,张东升这一推 真的栽了一下  老人家也真是不容易,0,转载
BV1jT4y177wj,盛世荣华贵,116,45361,47787,【出轨系列】最后那一下太解气了,77,原创
BV1Ga4y1e7CG,去哪吃吃什么,697,32114,47244,【倒放看片】《行山釜》丧尸最爱看的灾难片...人类太可怕了！,167,原创
BV17a4y1v7LT,百万裸眼3D狮,1067,31895,46983,B站首个4K裸眼3D，抠了80小时，头发都秃了你说怎么办？,12,原创
BV1tv41167Xd,奥利奥加老干妈,11,43330,46924,不要随便欺负女孩子，未来她可能是你的老婆，你就死定了！,4,原创
