排名,标题,播放量,讨论数,得分
73,GTA VI：自由美国,100.4万,3197,934301
74,【玄学方法】靠这两句话，我地理上了80+,25.4万,2949,933696
75,变态心理学 北京大学,21.6万,2703,924323
76,[小甲鱼]零基础入门学习Python,48.8万,8487,920993
77,【精听挑战】3个月内将听力提升n个level（合集）,27.1万,1159,908678
78,【医学博士】揭秘商家是如何骗你钱的？不喝奶茶就是戒糖，别天真了！,105.2万,5556,905131
79,日本网友评论，当中国人叫我们“小日本”时！反应亮了！评论笑死了！,204.2万,2.5万,892810
80,PS2019从入门到精通（从安装到卸载）全套,34.1万,6062,886976
81,【奇怪的传播学】下行生育率背后的传播学逻辑,47.6万,6544,884149
82,【2020法考】罗翔讲刑法（合集）已完结 共96讲 厚大法考,49.3万,1.5万,879644
83,你真的了解切格瓦拉吗？带你走进精神领袖伟大的一生,59.4万,7425,864199
84,国内工资真相！来看看你的收入在哪层？,95.2万,1.4万,864142
85,微表情分析【特朗普】是否撒谎！！！（第四期）,88.9万,3435,858219
86,提高面试成功率的n个小技巧，内含简历教程和建议,25.0万,488,853026
87,6年前马航MH370究竟发生了什么，为何至今依然没有找到,79.5万,1.1万,841752
88,【建议收藏】卓越性能游戏模式让电脑直接进入战斗状态！ 丨 超实用的几个模式,21.4万,148,841052
89,毕业迷茫？难找工作？10位UP主为你解答——《10位UP主的人生答辩》,97.6万,6100,839929
90,【乌鸦校尉】美国黑人曾距共产主义只有一步之遥？,48.2万,7494,839876
91,[Pr教程]0基础急速上手视频制作！UP主必备！,33.9万,2235,837885
92,多条军犬被蚊虫叮咬牺牲 ！每立方米蚊虫多达5000多只的边防连,115.4万,8726,807741
93,【克苏鲁怪物图鉴 第一期】克苏鲁世界的至高主神——阿撒托斯,44.0万,4932,804421
94,外国人听《一剪梅》 只有0次和无数次,192.4万,5492,800538
95,【差评君】我在阿三哥的卸载中国app中，发现了印度版财富密码...,92.9万,4232,796706
96,【4K极清】GTA 6—风景线 | 2020全美暴动实况,59.8万,3057,788291
97,认知层次是可以提升的吗？怎么做到思考有深度？,25.4万,4437,786133
98,什么是特科抹人诅咒？美国历史上最“灵异事件”之一,56.2万,7137,783001
99,只有一句话的小说居然也很精彩｜一句话微型小说盘点,33.9万,2218,782794
100,【4K】真·高维世界！教你升维思考！降维打击！寻找更高维度的世界！,32.5万,6541,771979
