排名,标题,播放量,讨论数,得分
88,史上最早官方认可动画 ？？？,4773,46,5243
89,【非人哉】杨戬其实是隐藏的女装大佬？单相思对象是大士！【非人小百科】,5053,2,5233
90,《宇宙星神》各大星神必杀技合辑 一次看到爽！！,3774,39,5122
91,说国漫幼稚的，估计是没看过他们,3163,37,5057
92,【狐妖小红娘】五周年主题曲《念念》（高清）完整版特别纪念曲：万水千山，我们一起去看吧！,2079,79,4961
93,苏苏:你是小三。  南国公主:你才是小三，你个狐狸精。  苏苏:哇 她夸我狐狸精哎,4321,1,4950
94,【凹凸世界】饿 狮 咆 哮,1679,28,4890
95,《超兽武装》主题曲MV（up自剪辑完整版）,3226,10,4799
96,【 凹凸世界 手书 | 瑞金 】Princess,1728,37,4682
97,初看不识片中意，在看已是片中人,3683,--,4526
98,【凹凸世界】轮到嘉德罗斯来给你洗脑了,2065,3,4491
99,哇喔~~国漫起来了！踩点踩到怀疑人生！,2132,8,4487
100,国漫时装秀，我不信你看过这样的伍六七,1731,22,4481
