排名,标题,播放量,讨论数,得分
75,印度疯狂抵制中国制造？背后的逻辑是这样的。。。,28.9万,2817,358516
76,【玄学方法】靠这两句话，我地理上了80+,10.0万,1127,355941
77,【牛顿】《寄生虫》是韩国财阀的阴谋？,31.1万,1236,354783
78,【娱乐向】文人教你如何文艺的爆粗口‖对于丑人，细看是一种残忍。,10.6万,300,353243
79,印度网友质疑：为什么中国人不抵制印度商品,40.2万,1647,352231
80,【短片】快 速 装 填,38.8万,41,351395
81,印度人懵了，删除了中国APP，砸锅卖铁抵制中国产品，结果反而帮助中国创收了？,35.3万,2159,351031
82,这一次教科书是真的写错了,29.4万,5116,348545
83,选眼镜框有个公式你知道吗？,16.2万,223,344060
84,这就是永动机吧？,29.0万,841,339021
85,【基德】德国顶刊攻击中国学术造假，这锅我们背了10多年，真相是什么呢？,21.0万,2224,335393
86,【专访敬汉卿背后资本】各代网红能赚多少钱？UP主的商业潜力有多大？,25.1万,1105,330729
87,俄93岁二战老兵赴红场观礼 勋章中有一枚来自中国,28.6万,860,329323
88,【影视科普】翻译腔究竟是怎么来的？它的发音为何那么奇怪？,22.1万,1677,326804
89,从发达国家混成发展中国家？希腊硬生生被中国“扛出了”经济危机！,31.0万,2072,325548
90,"泰戈尔《飞鸟集》英文版326首全集(英音+美音), 适合朗读和练听力",5.2万,77,324541
91,阵亡率500%的铁军，真实还原惨烈的“上甘岭”战役,17.0万,1516,322641
92,罗志祥是渣男，周扬青就是白莲花吗？,17.5万,1353,319848
93,【法治之光】罗翔教授打动人心的金句,13.2万,368,319787
94,为什么给视频网站充了会员，他们一年还是要赔几百亿？,18.4万,3565,317075
95,比美国还过分，印度瞒报被抖出，疫情死亡人数创单日纪录,35.4万,260,315291
96,3个后悔没有早知道的赚钱顿悟 | 从半佛仙人的买房视频说起,11.0万,3431,312975
97,40年前那个令人窒息的红色帝国,28.4万,910,312713
98,YouTube 上亿播放量的宣传片：我是中国军人！,21.6万,0,311647
99,学习通前置弹出式摄像头按回后,35.2万,10,310106
100,印度自制中印军力对比【精印】中国网友大加赞叹，各国网民纷纷支持,30.8万,1260,307948
