排名,标题,播放量,讨论数,得分
87,一个人带动了整个寨子的经济,120.0万,128,736667
88,你的刑侦智商有多高？,56.6万,7870,734084
89,建议保送清华,112.4万,1017,732102
90,最强翻页书,42.7万,920,731846
91,大憨憨：我发誓这一定是我最后一次洗澡！,124.5万,2199,727608
92,华农兄弟：今天天气很好，约兄弟去钓鱼，钓得鱼炸起来就是香,136.4万,2.5万,725194
93,【王师傅】上海必吃的小龙虾！沪小胖至尊小龙虾全种应有尽有！,47.1万,1.1万,723013
94,大sao买三斤猪肉，做铁板五花粽，蘸辣椒吃大蒜，挑战新吃法,123.1万,1.3万,721829
95,我一定要烧宁波大学,106.2万,297,716537
96,特朗普被黑人撞飞的视频曝光！全程高能！！！,98.1万,2254,714412
97,新闻联播失误集锦（搞笑向）,50.0万,2482,712313
98,好家伙，三十秒秀了我四五次！,89.4万,323,711003
99,逻   辑   鬼   才  ！ ！ ！,117.5万,750,710951
100,巧克力埃菲尔铁塔《梦色蛋糕师》慳野君！Chocolate Eiffel Tower,21.8万,3435,705271
