排名,标题,播放量,讨论数,得分
68,TWICE最新回归曲MORE & MORE练习室公开,29.7万,1672,419731
69,【舞蹈合集】真人版劲舞团再度来袭，你要来battle一下吗？,30.3万,1469,413281
70,[威神V/WayV]  威神V(WayV) 《超时空 回 (Turn Back Time)》Dance Practice,13.7万,4367,409979
71,【腸粉】挑战一口气跳完防弹所有主打歌曲副歌 自己挖的坑 哭着都要填完 拍摄防弹出道7周年翻跳后续實錄,15.6万,1894,409798
72,【菌子】 nice body❤️你会爱上我的！绝好身材（并没有),29.8万,522,409365
73,【翎霜×铃舟】彩虹节拍 旗袍高跟版挑战  一起来雨刷,16.9万,174,406728
74,可爱在性感面前不值一提？Come See Me！【阿叶君】,18.7万,324,401914
75,看完这段表演你就会知道什么是神一般的存在！,26.7万,537,399682
76,【走茶姐妹】闪灵·Flashback/刻刻op,30.0万,1150,397883
77,你的纯白旗袍小兔兔下凡啦！【岚西】广寒宫,20.6万,137,389554
78,【小伊妍】夏日性感女团Sistar-Loving U高跟鞋翻跳 今天也要爱你哟,26.4万,112,387463
79,【SNH48 GROUP】炙热的我们-第3场《梦不落雨林》舞台版,24.6万,7482,378882
80,【紫颜】 甜到你 ❤ 里呀 ～【霜降】,22.3万,728,368358
81,舞蹈区接受挑战！辉夜大小姐之索兰节【Yalisa】,25.1万,733,367056
82,【卡卡】翻跳总是赶不上趟？但是…你最最最重要！,15.0万,229,366442
83,【露叶】《正在做梦的星》★ 追逐星梦的少女！【原创歌舞】不要放弃梦想，勇敢去追吧！,1.7万,493,366406
84,【SING女团】「寄明月」舞蹈版MV,26.4万,1016,364501
85,BOY STORY - ITZY《WANNABE》翻跳：某公司男团VS女团争C实锤！,20.2万,6901,363892
86,【凛牙】芒种♪偷穿妈妈的高跟鞋（危,22.3万,133,361567
87,战歌起，豹纹穿！竖屏T-ARA皇冠 NO.9舞蹈翻跳【SPRING】,26.4万,94,361029
88,【莉莉子】AOA 猫步轻俏 就算入睡也一定会梦到我,13.1万,120,357862
89,来看林凡/陆柯燃的老板跳舞！老板出道吗，我pick你！,31.3万,328,356657
90,【中信银行信用卡中心】爱杀宝贝ED 还原：客服双人组，老胳膊老腿不容易,34.2万,425,354773
91,雨天在成都街头表演杰克逊Dangerous，把衣服扔地上先打湿一下,33.9万,972,353625
92,【兔牙】EXID - Up & Down✨白 肥 美 阳光暴击 天台蹦迪[上和下],15.8万,166,351325
93,BY2翻跳防弹少年团的舞 BTS《Fake Love》,31.7万,1845,350652
94,【用38个JOJO立跳黄金处刑曲】JOJO的奇妙舞蹈，40秒开始高能！,12.0万,194,348906
95,减肥20斤对比！！挑战三年前的舞蹈还记得多少呢~！公开退步处刑！,27.3万,195,345756
96,【富婆七奈】醒醒上课啦！你的老师～成人礼-Nine Muses,22.2万,237,345036
97,玫香广场舞《酒醉的蝴蝶》网红版，32步有教学,26.8万,630,343486
98,在宿舍楼里跳【你最最最重要】还挺好看的【龙傲娇】,23.2万,207,338067
99,【莓可❤生日作】偷偷下凡来看你~♬来自彩虹桥下的节拍【BDF2020】,14.7万,571,335226
100,胖丁不想听NONONO【竖屏】,19.5万,110,334251
