排名,标题,播放量,讨论数,得分
91,探店全广州做粤菜最好吃的米其林餐厅，吃一顿两天早餐钱没了！,12.6万,1905,171302
92,你从没见过留守儿童在大山里真实的生活…,8.8万,487,170720
93,当代网络现状,10.8万,264,170371
94,阳光午后，炭烤猪蹄，不装了，我先哭为敬,10.9万,1423,164070
95,幼虎也是虎~,16.0万,69,163266
96,一天爆肝8碗面，谁才是杭州面馆的排面！,10.8万,2357,163014
97,【Pamela Reif】魔鬼帕梅拉10分钟初学者腹部训练，新手姐妹也能跟得上啦！,5.8万,400,162045
98,时尚教父#1,10.1万,1910,161662
99,日本大学生行为图鉴,15.2万,123,161429
100,小女孩：只要我把门关起来，就不用负责,16.5万,474,160632
