排名,标题,播放量,讨论数,得分
75,过目不忘！开考前5分钟就能背完的短句（附解析+例句哦）【纸条摘抄】,1.5万,193,61034
76,科 学 辟 邪,5.1万,327,60307
77,万人血书急求：全国一卷答案规律！【北清学长被迫营业】,1.7万,186,60104
78,国内工资真相！来看看你的收入在哪层？,4.6万,607,60101
79,【差评君】我在阿三哥的卸载中国app中，发现了印度版财富密码...,4.8万,213,59889
80,"当模仿中国的越南,不幸遇上中国弟子卢旺达时,气势差距一眼便知",5.7万,151,58438
81,印巴战争到底在打什么？印度如何把巴基斯坦打到分裂？【列国志11】,4.7万,209,57894
82,一个神仙级别的美式英语发音教程，不刷十遍都亏了！,1.0万,82,57712
83,名词解释：磕炮、福利姬、异体骨、情降、杀猪盘、白马王子综合症 | 女孩别怕的女性安全小课堂,3.1万,433,52664
84,李玫瑾：不给玩手机，孩子哭闹怎么办？,2.7万,77,52633
85,管中窥豹——从论持久战看什么才叫做铁预言家,3.2万,537,52418
86,世上有几人能活到这短片结束？,2.5万,674,52001
87,【扫地僧去阿里人家中做客】和丈夫AA生活，清华美女程序媛的家长什么样？,3.6万,103,51779
88,【PS教程】终于有一套全面的PS教程啦！从零开始学PS！！,9141,178,50863
89,【文科670：如何把该拿的分全部拿下】不题海不补课一样拿高分｜这样答题得分快｜学会这些方法，粗心拜拜｜最全高考技巧分享｜中传师哥爆肝整理｜vlog#009,1.4万,108,49702
90,【博物】大象吃粽子：我有句MMP不知当讲可否？,3.9万,298,49400
91,【英文听力练习600句】彻底提高您的英文听力水平,9878,145,49180
92,【 赚 钱 小 技 巧 ① 】靠谱的线上兼职全程实测 | 全干货 | 大学生 | 低门槛 | 经济独立 | 副业 | 实操 | 经验分享 | 财小神,2.0万,55,48826
93,白嫖高手：冥币嫖娼,3.7万,345,48635
94,【克苏鲁怪物图鉴 第二期】诡秘之主的原型原来是祂？万物归一者——犹格索托斯,2.5万,192,47961
95,看「乘风破浪的姐姐」学高情商聊天技巧,3.8万,137,47393
96,文字频频乱码，这背后是显卡的扭曲还是规则的沦丧？,2.1万,99,47057
97,【法治之光】罗翔教授打动人心的金句,1.9万,44,45813
98,毕业合同坑多，南瓜帮你填坑,1.5万,84,45660
99,【自制】如何把门禁卡做成你用不起的样子？硬核UP自制带屏幕的NFC名片,2.0万,60,45650
100,【自制】历时30天，用乐高还原DNF云上长安副本场景,2.1万,140,45545
