排名,标题,播放量,讨论数,得分
69,【KINGLAND】《斗牛》-华晨宇 原创编舞～ 花花的斗牛加上有力的卡点，简直不要太酷！,1.0万,52,20583
70,演员张俪 最新翻跳BLACKPINK新曲《How you like that》,2.0万,1,20575
71,【酒醉的蝴蝶】想要和妈妈做朋友，妈妈看了和我绝交,1.4万,88,20459
72,【觅舞-呆呆】因为爱你，所以《想你》，你确定不进来看看我吗？夏日炎炎，我在水边等你呀~,6803,8,20052
73,【莉莉子】AOA 猫步轻俏 就算入睡也一定会梦到我,9586,4,19996
74,【糖小V】优雅小黑裙❤️Dumhdurum-Apink,1.0万,4,19951
75,【兔总裁】想做你的公主❤幻想童话IZ*ONE,1.5万,6,19887
76,【senko】来晚了~限量版广场舞《酒醉的蝴蝶》，土到极致就是潮流！,7370,48,19555
77,真实的索兰节VS虚假的索兰节（会长VS长崎大学突风祭）,1.6万,59,19383
78,【十元酱】和广场舞阿姨battle《酒醉的蝴蝶》，阿姨都甘拜下风？,1.7万,44,19304
79,蛇舞S妖娆曼妙肚皮舞小姐姐-欧洲联赛,1.3万,14,19154
80,Blackpink新歌《How you like that》实力翻跳 | 盗版女团成员练习室直拍 | 两小时挑战中心位翻跳,1.5万,8,19150
81,《乘风破浪的姐姐》主题曲【无价之姐】舞蹈教学（超详细）,9464,1,18904
82,青春有你2 婧妹们未播出舞蹈合集(持更中),8614,102,18342
83,创造营2020 | 第三次公演舞台《怪女孩》原版编舞Demo，暗黑哥特风舞蹈，炸到令人头皮发麻！,1.1万,26,18154
84,【Josh&Bamui】BLACKPINK - How You Like That【简易&镜面】【减肥舞】【两周减10斤】,7856,16,18115
85,火箭少女出圈主题舞台（眉飞色舞）练习室版—炙热的我们,1.4万,84,17800
86,【竹熊】Siren性感人鱼4K♥你会陷入危险哦,6126,6,17760
87,【天舞IDG X 青春有你2】THE9成团首秀《猎》原版编舞Demo,1.2万,68,17546
88,【查理蹦蹦】迷惑舞蹈鉴赏,1.2万,26,17351
89,【Lisa Rhee】How You Like That翻跳,9849,19,17254
90,【中国联通】老板见打系列-❥❥爱杀宝贝Ed客服小姐姐版,1.5万,20,17171
