排名,标题,播放量,讨论数,得分
86,华农兄弟：听说兄弟在割蜂蜜，去帮一下忙，顺便搞点来尝一下,131.5万,1.6万,732126
87,【王师傅】上海必吃的小龙虾！沪小胖至尊小龙虾全种应有尽有！,47.8万,1.1万,729444
88,大sao买三斤猪肉，做铁板五花粽，蘸辣椒吃大蒜，挑战新吃法,126.4万,1.3万,727581
89,逻   辑   鬼   才  ！ ！ ！,121.8万,789,721508
90,好家伙，三十秒秀了我四五次！,92.1万,345,720423
91,书    记    舞,76.3万,2582,715643
92,新闻联播失误集锦（搞笑向）,50.1万,2438,712860
93,拼多多0元砍到华为手机送给大家，标价2020元，分享成功经验！,69.6万,1.4万,708816
94,特朗普被黑人撞飞的视频曝光！全程高能！！！,95.5万,2262,707031
95,你说奇不奇怪呀？,58.0万,702,705261
96,快给我住手！你喷错人了！！,50.7万,706,703111
97,适合【一人食】的八个创意小食谱,36.1万,834,700454
98,这位同学醒来后多尴尬啊！,200.1万,203,698188
99,地表最强炒鸡蛋,71.6万,960,696989
100,不卖给帅哥。,93.6万,1757,696979
