排名,标题,播放量,讨论数,得分
72,【隐秘的角落】争取全网最全细节解析，朱晶晶坠楼早有暗示，普普是好人？朱永平不爱朝阳？严良真简单还是早有预谋？一一给你证据答复。,83.3万,4602,912806
73,受够了，我真的不行了。好想逃。,49.9万,1582,907256
74,这绝对是B站买过最亏的电影！,154.4万,7039,903304
75,柳如眉，云似发，鲛绡雾縠笼香雪。,77.2万,878,901610
76,“雕虫小技竟敢班门弄斧，大威天龙！！！”,135.9万,1448,900753
77,【致敬轩龙鸽鸽】极度舒适的踩点和无缝衔接,41.8万,1477,898938
78,DYSTOPIA_反乌托邦——2020毕业设计,30.6万,861,871633
79,看完后我的世界观又崩了,92.2万,999,870854
80,【现代版 武林外传】今日“血洗”同福客栈！,72.2万,1287,865853
81,我的小主人死于大婚前夕，她只是睡了一觉，却再也没醒过来,48.6万,729,862108
82,妈妈我真的在看动画片啊,79.2万,2182,859375
83,再无美利坚】你是要当一辈子的懦夫还是英雄，哪怕只有几秒钟。,55.1万,822,858613
84,结局改写｜自始至终都是韩烁,33.9万,734,850342
85,阿强的停车场保安之旅,144.6万,2063,844378
86,每天一遍，防止早恋,100.9万,2545,839212
87,【1080p高清】传闻中的陈芊芊（品味爱情！）【0527糖点合集更至20集】,55.8万,6827,832445
88,这TM才叫经典！！,79.2万,4832,832196
89,【1900】弑父灭口！比剧集黑暗百倍，解读18万字原著《隐秘的角落》，乖孩子缘何化身恶魔,94.3万,4338,830984
90,野心大！讽刺偶像剧现状！《传闻中的陈芊芊》这部沙雕不简单,153.8万,9378,826015
91,日本讽刺短片《你的善良一文不值》,58.5万,3778,825640
92,黄胶鞋、七分裤、山羊胡子“刘海柱”精彩合集,74.8万,3009,821894
93,【张飞×林黛玉】“待我去屋后放一把火，看她起不起来！”,62.4万,3094,820249
94,万一火了呢！！！,58.6万,954,815961
95,我翻拍了《上海堡垒》，五毛钱特效能否挑战1.24亿票房？,80.3万,1297,815914
96,【传闻中陈芊芊】当我们全家人一起看传闻中的陈芊芊时会发生什么|沙雕向,63.9万,5992,813186
97,【白蛇：缘起】真人版 姑娘 你的珠钗掉了,53.1万,1693,813097
98,史诗！10分钟从上古之战到溥仪退位，中国历史年表超燃影视化混剪！,30.5万,4273,803989
99,【高燃踩点】韩烁：当个反派，谁也不爱｜抬眸绝杀疯狂踩点 ｜丁禹兮,28.6万,1297,799720
100,【虫哥】一个女人试探男朋友忠诚度的电影《花魁杜十娘》，爱情到底该不该试探？,81.4万,1.2万,799698
