排名,标题,播放量,讨论数,得分
34,每天10min，轻松get直角肩＋少女背! 消除猥琐斜方肌!圆肩驼背必看！,225.5万,1.6万,3611749
35,壮阔史诗！二战历史年表，超燃影视化剪辑【历史调研室】,116.8万,1.6万,3520935
36,【互动视频】100%算中你的年龄！,333.8万,4.4万,3455709
37,【李玉刚自投稿】你们要的《赤伶》剧情版MV来了！,164.3万,1.5万,3430327
38,8分钟简单高效瘦胳膊运动，还能练出锁骨、直角肩，消除斜方肌｜亲测一周见效，无器械，无需场地，站着做瘦手臂操！,224.9万,1.1万,3408211
39,BILIBILI 11周年演讲,358.9万,10.0万,3404858
40,相 机 大 战,219.7万,1.2万,3374117
41,每天一遍，北大相见,232.3万,5207,3367726
42,情同手足,447.3万,5.7万,3358252
43,当有陌生人敲门！打开这个视频！快！,92.1万,1411,3295157
44,"泰戈尔《飞鸟集》英文版326首全集(英音+美音), 适合朗读和练听力",45.0万,1048,3269141
45,我 摸到了！,329.1万,3.6万,3265639
46,快给我住手！你喷错人了！！,394.7万,6368,3248788
47,【麦长青】真当我“梁非凡”不上B站,454.5万,2.3万,3182795
48,妈妈去世后，就再也没有吃过了…,251.7万,6892,3176316
49,鬼知道我看了几遍！,348.0万,6415,3174935
50,看看他最后是怎么离开死循环的,355.7万,5527,3107517
51,【川普】没人比我更懂China！,377.4万,1.6万,3099160
52,油管千万粉大神Kurt入驻b站！,270.1万,1.2万,2971886
53,新 概 念 吃 播,331.9万,13.5万,2965579
54,最 强 汤 姆,276.3万,1.0万,2927010
55,六 一 儿 童 劫,492.1万,8571,2883134
56,一个神仙级别的美式英语发音教程，不刷十遍都亏了！,47.0万,2235,2857363
57,选来选去还是这首歌最合适放学的她,523.5万,3609,2823551
58,'我  佛  了',262.0万,1.9万,2797668
59,【4k/裸眼3D/无水印】爆肝抠图1350张，该细还得细！,109.2万,1604,2796655
60,自制多米诺开瓶器，一次开100瓶乌苏，让开盖更加简单且硬气,377.5万,2.8万,2784032
61,【4K】B站最全面完整的亲妈级电脑教程，从零装一台完美电脑,49.2万,1407,2758443
62,香港雀巢咖啡粤语&日语动画宣传广告,146.4万,3874,2757348
63,热水澡,252.9万,1.9万,2753984
64,10分钟下腹部小肚子运动｜高效燃脂、无工具【周六野Zoey】,87.4万,4560,2739683
65,前方高能！！这是真的！# @ % ￥ 燃,297.1万,1835,2710440
66,突然向女朋友跪地求婚！相识20年，我们终于订婚了！,179.9万,6.3万,2705689
67,燃爆全场！LiSA首唱《鬼灭之刃》最燃神曲《紅蓮華》完整版~【最高音画质收藏】【老织首次现场激情演唱动漫歌曲《紅蓮華》完整版】,199.8万,6274,2680102
68,清唱，他不爱我,305.1万,8829,2645259
69,曾火遍全网的《溯》，你是否还知道？,157.0万,5970,2638675
70,4斤重的烤羊腿！没见过世面的姐姐直接抱着啃...,441.7万,9350,2635153
71,当法官要看你浏览器记录时【阅片无数50】,444.2万,3.7万,2613743
72,耗时86400秒！！算了，你们白嫖吧！,190.0万,4664,2607614
73,睡前「鸡尾酒式瘦脸法」瘦咬肌、去面部水肿、正体态，堪比整容！,60.8万,1990,2593979
74,啊？这！这就是长城吗！,213.2万,1.5万,2567078
75,别让浑浑噩噩毁了你的生活！百万粉up主的时间管理心得分享！,105.2万,7108,2530696
76,炫目特效,148.4万,3077,2523344
77,【自制】如何把门禁卡做成你用不起的样子？硬核UP自制带屏幕的NFC名片,151.1万,7394,2507918
78,大家好我是周淑怡，今天正式入驻B站啦！一首《拍桌少女》送给大家！,582.6万,5.1万,2496625
79,【Minecraft】前方高能！！这期视频将会非常爆肝！上热门必须吃ICE！,83.0万,4909,2479482
80,表白利器  马赛克拼贴照片制作  有字幕,67.2万,349,2472733
81,那些半句封神的句子|你知道另一半吗？,138.8万,3234,2470538
82,崩坏3×JOJO/琪亚娜的奇妙冒险【OP还原】,93.7万,1921,2465790
83,消费主义是如何对年轻人进行欺骗与洗脑的？【围炉夜话】,97.9万,2.3万,2462288
84,追男生硬核攻略教学  轻轻松松 从入门到精通,123.2万,2.5万,2438957
85,【师生对线】拖 堂 现 状,273.2万,2.2万,2430849
86,【2020毕业季 | 动画毕设作品】绝美毕设！广州美术学院视觉艺术设计学院动画《落凡尘》【授权投稿】,89.5万,5103,2416826
87,大腿前侧粗壮凸出小腿肚向后突出腿形不直必练一周见效的教程！,70.0万,2271,2379703
88,中 国 新 说 唱 总 决 赛 第二季,347.1万,3354,2366364
89,别爱我，没结果，除非花手摇过我,334.0万,1.7万,2348112
90,【戴建业】同学们我来B站了！今后一起聊聊诗词吧！,136.2万,4.0万,2344007
91,【作文】那些写进作文里的神仙开头,59.8万,667,2342293
92,为了做游戏，我花了10年自学程序、美术、音乐、策划,102.5万,1.4万,2310836
93,【罗翔vs半佛】专家没有灵魂？知识要广还是要精？,241.5万,2.8万,2284626
94,我偷偷盖了个树屋！,172.1万,1.0万,2283171
95,当你迷失自我的时候请看下这个视频,183.4万,7865,2280292
96,120个孩子的东北老爸：用长跑、“谎言”和无数张信用卡换他们出人头地,124.0万,8884,2267648
97,“你是我此生最大的浪漫”,292.9万,1.3万,2260174
98,【半佛】年轻人是否应该尽早买房,276.1万,2.2万,2253405
99,【特朗普】没有人比我更懂模仿！,222.0万,4366,2247729
100,20年XO型腿还有救！超详细直腿教程 每天跟练 一个月肉眼见效果,59.1万,1190,2237814
