排名,标题,播放量,讨论数,得分
70,【桥本环奈】35个心动镜头挑战!！这才是日系元气美少女,3.0万,119,48996
71,"【马思唯】我改编了队友KnowKnow的”R&B All Night”,  等你来投稿",4.0万,99,47841
72,"""魔动闪霸""用传统说唱battle！Azi田昌宇《AZI》",4.6万,69,47671
73,【大碗宽面】油管网友神评论，姐姐们可以就地出道（乘风破浪的姐姐）,4.7万,41,47549
74,【徐艺洋】清唱《怪女孩》,3.9万,95,47185
75,惊！《哔计划》不为人知的秘密首度公开！花絮、翻车、发梦回应梅开三度！,4.6万,342,45865
76,郎朗：歌手除了周杰伦，别的我一个也想不起来,4.5万,13,45679
77,【乘风破浪的姐姐】王霏霏孟佳再跳missA出道曲，回忆杀！,4.1万,24,45576
78,尝试给黄圣依女士洗两波，假哭的事再锤就要反转了。,4.1万,554,45273
79,2008年北京奥运会开幕式（高清全记录）,1.8万,1282,45266
80,【周深/丁禹兮】青春环游记2唇语猜词真要被这两个憨憨笑死了,4.0万,128,44995
81,【歌手】周深《达拉崩吧》分饰多角！化身勇士打败恶龙救公主,2.9万,363,44497
82,【秦昊】一个直播直接把脏话读出来的张东升哈哈哈哈哈，伊能静：你别瞎念,4.2万,4,43981
83,勾命阿！张含韵是迪士尼在逃的中国公主吧！！,4.1万,24,41881
84,【周深】《奔跑吧4》第5期 周深CUT（加长版）,2.4万,374,41772
85,人民日报请高晓松直播被骂到停播,3.9万,59,40877
86,【开开reaction】| 乘风破浪的姐姐《大碗宽面》全员Slay！！炸翻舞台！！,4.1万,7,40782
87,宣美新曲《紫光夜》超清MV+打歌舞台合集(更至新歌初舞台)☜,3.2万,88,40415
88,【郑希怡】系一个爱国靓女 / 生于上海香港发展的中国女艺人 / 快乐大佬,3.8万,28,40246
89,【秦昊：我绝对不会为了钱拍烂片】伊能静马上拆台【你看我还有机会吗？】,3.9万,44,39968
90,Woc差点爆粗口! ! 好瘦啊! ! 听说妮受伤了，JENNIE这横版直拍绝了,3.2万,56,39704
91,【R1SE】拯救你的不开心//如愿以偿翻跳《月亮警察》,3.6万,68,39606
92,张艺兴剧中演汤唯儿子，汤唯：我跟亚文能生出这么帅的儿子？,3.9万,0,39289
93,日本节目组跟踪采访，日本的女子小学生模特成名后是否会变得骄傲自满？,3.1万,296,39178
94,【首秀舞台】BLACKPINK - How You Like That 吉米今夜秀 200627,2.8万,189,38111
95,【闲着干嘛呢】高清全集(持更至E48.200627中字)摄像接力综艺《都玩些什么呢》多版本中字 超清大合集 刘在石&Rain 李尚顺&李孝利 黄光熙&刘宪华,3.2万,1194,38033
96,敖子逸见到郑爽打磕巴 张国立尹正调侃,3.1万,66,38030
97,【明星大侦探】这综艺竟然公开搞hs！明侦开车名场面第二趴，车速太快系好安全带！,2.9万,227,38017
98,惊！外表明明是世上最冷都市女...韩国人看乘风破浪的姐姐,3.7万,51,37921
99,《少年之名》开播惨遭疯狂吐槽！少年们到底糊在哪？回锅肉这个话题过不去了？,3.7万,499,37895
100,【乃木坂工事中】EP264 日村废品回收站2020 后篇 & 乃木坂印象排行榜 前篇 200629【上行之坂】,1.8万,1386,37177
